Target value of 0 = negative
Target value of 1 = positive
Target value of u = unclassified(Advanced Classification Method)

Well,Target 1,Target 2,Target 3,Target 4,Count,Ch1 Mean,Ch1 StdDev,Ch2 Mean,Ch2 StdDev,Ch3 Mean,Ch3 StdDev,Ch4 Mean,Ch4 StdDev,Ch5 Mean,Ch5 StdDev,Ch6 Mean,Ch6 StdDev,Cluster ID
C11,0,0,1,1,12,283.007306416829,185.3898244324,1191.28541056315,222.298543569185,5835.90380859375,1681.59027751668,-64.7463105519613,111.365059495458,-247.179294745127,148.310903985155,2355.4850769043,916.856567637545,11,
C11,1,0,1,1,73,4188.68132290775,502.97916171591,1170.23565255779,151.184533927501,6429.4839937393,855.22916369387,-40.2858005288529,122.598735007817,-199.56519661211,86.7382043747314,2392.11936219098,701.9569853376,12,
C11,0,1,1,1,4,-143.68773651123,1106.11137131118,5209.69836425781,341.068756627123,5161.89202880859,1586.06401115181,-848.098009705544,1755.04192777614,-310.450258255005,243.333228911541,1983.13482666016,576.539273465832,13,
C11,1,1,1,1,147,4253.96270295227,584.611336130201,5075.59590408429,672.740528693754,5937.8963797433,1052.30328598536,-28.9825325969125,96.6496916744812,-187.353989101592,95.5980640472016,1810.21992752179,706.370960129163,14,
C12,0,0,0,0,15824,-8.61932921254239,21.0526076745202,607.139413606048,63.1554270062521,946.18409040507,95.7410798230047,220.219339435334,57.0401890006128,-0.216965600560661,63.2839570546717,540.63324239401,66.5994963451347,1,
C12,1,0,0,0,7,1071.0909576416,374.833527778104,635.679844447545,116.987113356788,973.817217145647,105.935359323426,240.990685599191,85.4944522742623,14.0718851770673,40.6763535553739,522.030443464007,55.2547437816912,2,
C12,0,1,0,0,190,59.0401129170468,33.4553630116836,1779.38803325452,167.936852540738,938.72526277241,93.7672659555343,215.555707028038,54.8659528711333,-8.64772985569741,63.8213298356567,537.751831697163,65.8309334066214,3,
C12,1,1,0,0,3,1065.65291341146,189.119518707468,1568.06018066406,398.61014764025,1389.67978922526,334.896946385253,253.032755533854,15.1597792165944,-33.4613468845685,34.2287736577543,646.3916015625,154.680276737011,4,
C12,0,0,1,0,29,-8.19937092842984,20.2366505776626,609.681680613551,58.2302801899135,7620.28290005388,687.304705539978,147.617879629135,91.8502848570686,-4.47009512936247,62.9499407233381,534.472043793777,69.8377108696244,5,
C12,1,0,1,0,81,1208.1057302216,106.217301295446,617.328320538556,80.3324258952883,5724.60894247926,3008.73859718391,217.576909618613,90.0716709202497,1.09756815617467,64.3737535934581,555.831637912326,69.9286652666278,6,
C12,1,1,1,0,9,1118.60435655382,191.277198181849,1659.96751573351,220.653940934077,5472.59507921007,1853.29610688804,222.975721571181,80.9472086821408,23.0957728491889,193.432914220792,561.331720987956,401.334910812798,7,
C12,0,0,0,1,61,1.11707475757013,20.5597876805045,593.507451792232,61.8278076251016,880.566063052318,97.9416780455201,214.993031611208,62.7472999169767,-584.344022907195,254.646755680595,6118.84687079758,2293.10704363229,8,
C12,0,1,0,1,18,56.7276857296626,37.2156978825426,1778.04417588976,164.493597353557,886.177859836155,102.029352887764,247.1336034139,56.8002386879816,-330.382432672713,165.590628913894,3588.33123101128,1404.61746106748,9,
C12,0,0,1,1,15,4.19925222396851,23.1182455799469,595.070570882161,61.7802343397144,7064.61031901042,1102.35213937452,160.019419209162,93.2997882181957,-482.88921101888,137.036921636732,5026.3513671875,1050.74200063363,10,
C12,1,0,1,1,90,1159.90481363932,78.2014298903175,628.83752983941,75.1315731265757,8155.13951822917,1042.3929856993,212.320077833864,131.312149429894,-427.145714738634,131.354049204924,4359.55071885851,976.916653672086,11,
C12,0,1,1,1,9,76.074594868554,35.2228427919558,1850.72843424479,194.707207414814,6342.41444227431,1309.99421330297,145.485882388221,115.615251606477,-282.983624776204,162.127894705806,3292.34743923611,1280.46340493171,12,
C12,1,1,1,1,252,1180.23249017625,100.719294848897,1758.57352944026,167.907463890695,6114.7397020128,1582.5365046068,235.579075278271,111.898298250999,-215.535002049946,122.880594907445,2303.05295477973,941.159990643413,13,
D11,0,0,0,0,13150,234.811745338585,42.189292530467,1026.66748342536,105.371974289746,616.022478342963,78.233620426609,82.9289946433998,53.6767934711425,6.80796800695292,56.7028467603116,285.470594992402,50.5487041740656,1,
D11,1,0,0,0,36,4719.62120225694,365.611756577145,981.235117594401,116.562270634748,617.107633802626,65.5399979714695,85.5644189553956,42.9289499018648,11.2570663251811,56.8758026390234,279.811979505751,50.065134022957,2,
D11,0,1,0,0,124,423.545393174694,56.2113930404712,5179.14541330645,479.180006102234,588.138476217947,64.8844795805213,77.4465145814803,55.877535822365,-1.11970373892015,57.2438050144337,278.21933463312,51.7738355471386,3,
D11,1,1,0,0,2,4701.08447265625,305.826444999046,5303.78100585938,18.9492878280573,644.669830322266,116.630971065956,165.193634033203,66.5952251563986,-52.2242202758789,5.22127837124987,308.876571655273,5.47176956741728,4,
D11,0,0,1,0,23,229.262678063434,32.9133232253184,1095.52182935632,106.377114243906,6920.30547299592,543.892255748805,-13.6292064500892,136.142470149826,-3.47709155601004,57.3813282489218,300.291208018427,50.5891287607292,5,
D11,1,0,1,0,42,4436.38118489583,441.846129680344,1119.82301693871,147.964079385316,6575.26484607515,698.177888548883,-11.3371944200425,109.354391598002,16.7878239410264,113.909569950479,266.834824698312,158.551517293208,6,
D11,1,1,1,0,4,4062.34802246094,801.518865393707,5125.95007324219,681.258172983889,5664.14923095703,1861.76676419149,-21.6633449792862,42.535916026722,87.1508512496948,221.340851753462,175.092025756836,386.099886412737,7,
D11,0,0,0,1,58,233.586172695818,37.6374163796254,1002.65053900357,89.5695311768083,557.827121603078,140.073858206095,81.3218556930279,63.2954620537263,-293.781541100864,110.466524822195,3025.55213138975,838.606811496096,8,
D11,0,1,0,1,15,442.51987508138,72.0042972843489,5325.492578125,691.133454463652,568.10430094401,96.0167231271872,74.4498617490133,59.014645065313,-251.108563232422,68.6966611808475,2732.83603515625,796.989357098919,9,
D11,0,0,1,1,10,239.321444702148,37.9959050035189,1120.05974121094,148.584362191811,6920.42626953125,870.201346354388,-78.3057500362396,112.097257577836,-311.378321838379,116.837509851792,2984.28134765625,570.314347630232,10,
D11,1,0,1,1,58,4421.70943898168,407.182492287913,1140.96268331593,127.025523623735,6562.89238449623,710.07789359393,-42.8400169492796,95.7342648391649,-230.162033134493,88.9690565471203,2550.17332616346,657.648598974215,11,
D11,0,1,1,1,6,430.654190063477,71.9827821829335,5274.88460286458,521.462437953403,6568.01285807292,427.154417568512,-0.653048435846964,78.9586325994593,-239.800633748372,54.3191946635299,2416.29551188151,353.838638349046,12,
D11,1,1,1,1,188,4419.09894578,414.766993411979,5114.27245184716,501.703711491525,6070.90428908328,771.721761441329,-27.2012982349446,103.408022646168,-172.044850438199,96.8824483821099,1860.8659781598,609.003838760789,13,
D12,0,0,0,0,15650,-27.1939498892931,20.8816639584085,642.646370625359,59.0885888798454,866.336877347806,81.0583862889727,203.692398511137,54.0192136500716,0.701339811291516,62.5711071543778,487.479450535393,60.3680348946815,1,
D12,0,1,0,0,148,17.0890535925691,27.8249881812793,1762.21950469146,154.391716691762,858.878099183779,75.6436175793463,195.852105681961,58.1372963713438,-0.664673324775051,61.6077820043076,482.819971651644,60.2587991721598,2,
D12,1,1,0,0,3,999.609334309896,27.7344862408041,1625.23164876302,35.5866692547005,1211.72255452474,441.775612101263,183.174781799316,62.9254039661046,15.1559287707011,82.1776530664257,467.770314534505,56.2507760168755,3,
D12,0,0,1,0,28,-32.3572264994894,20.6026776998083,639.430031912667,52.8858826667403,6754.20024326869,1095.7115850423,146.078204904284,111.815122531712,7.34026690891811,60.192170825171,480.866561889648,60.0419543465124,4,
D12,1,0,1,0,86,1110.51495361328,97.2191388613065,642.732437133789,75.2949814001542,5502.59591036065,2678.00790808162,220.431537209555,109.441927350233,-6.67540158712587,62.4119682732443,502.672815722089,70.6755641660994,5,
D12,1,1,1,0,6,941.599706013997,264.678232143645,1801.58272298177,160.350962316631,4413.66784667969,2693.75616381648,213.554574330648,54.08829399452,-10.7526206970215,49.0701668641402,599.652313232422,91.5185431690287,6,
D12,0,0,0,1,48,-13.0484991235038,19.559025366643,592.913690567017,47.292230471328,743.102016448975,57.1672530768071,200.179759144783,69.5317990763169,-630.256682078044,163.137985783169,6765.97501627604,1103.38153256126,7,
D12,0,1,0,1,23,28.5048556405565,23.9695482799347,1697.59413744056,123.024349497849,793.561226222826,84.2090343125172,187.268406080163,75.1899248276675,-390.371740589971,153.359396066567,4310.07848590353,976.244900234067,8,
D12,0,0,1,1,8,-11.2947461009026,17.5956413752273,645.956520080566,48.8629800019205,7052.78900146484,424.987870295353,207.814763069153,78.7082245688063,-532.305583953857,200.059526848779,5848.85583496094,980.612547581234,9,
D12,1,0,1,1,93,1090.85652931788,78.8597477732132,634.758656819661,62.684101427237,8055.91001974126,899.822608984831,182.783362111738,125.949951547684,-449.016933236071,121.670339802509,4606.63739210559,850.163504477659,10,
D12,0,1,1,1,4,57.1935482025146,8.99874466786731,1699.83990478516,134.396747347443,6507.0947265625,386.787105954964,171.914747238159,79.6672278796646,-329.508373260498,116.607446840782,3459.34844970703,791.291791923367,11,
D12,1,1,1,1,234,1096.61272019606,99.8959260639742,1732.66099039714,140.861047483293,7178.43156028813,1051.08759170357,194.969715779154,112.557755558031,-297.873036384583,121.412559983817,3200.95817839794,926.652475381745,12,
E11,0,0,,,8370,7.57413910120601,13.7535567917266,559.352424287967,54.0870759985558,76.8054019256429,35.0892763213805,51.8591198794205,44.0451739495493,-4.6886979797292,57.7622254577061,247.674854171005,50.5551005108712,1,
E11,1,0,,,49,4.31680061835416,13.7244059804793,555.430824124083,53.0550590789568,684.461575255102,163.804174881559,75.2333357869362,72.6563923151954,3.18403393151809,60.4409221896231,238.017281824229,54.377545644148,2,
E11,0,1,,,42,7.88719339597793,16.2158919886252,545.078632899693,57.1006011707444,24.816610787596,89.2427939240944,34.1170883008412,68.6534066238355,-258.120231900896,98.2298696397817,2853.01333763486,539.196012092105,3,
E11,1,1,,,169,8.63011232077987,14.991014818457,534.525030011961,52.262959552785,534.730971296863,129.168843758861,30.1368629484487,102.822666148629,-247.425043862247,83.2955764281223,2742.54992314626,494.103528837975,4,
E12,0,0,0,0,14797,277.256397577043,47.4499540392321,610.997346793879,65.5590820968435,896.947963084789,89.2388131680792,213.355924801415,55.5063619711129,0.431760385724187,64.0293165275502,535.910642103786,67.115738706723,1,
E12,1,0,0,0,5,3380.8806640625,184.340060453665,550.508728027344,98.8112806515967,1378.16931152344,358.002006972077,197.731924438477,53.696484685498,-19.7260803222656,112.984816568184,544.099768066406,71.0551811230521,2,
E12,0,1,0,0,178,310.237363065227,43.985767737904,1884.61200705539,186.955600292068,901.12770920657,78.2424679222565,214.686247064826,53.3218069612596,1.3044100259797,60.1676390373281,535.326857320378,64.8158047563616,3,
E12,1,1,0,0,5,2912.26655273438,328.096806027457,1812.03430175781,197.10741807788,1245.37777099609,416.787912729162,223.414895629883,51.6095608102867,-78.9340492248535,24.4655719403656,630.985205078125,98.7603674880984,4,
E12,0,0,1,0,29,269.431054477034,38.5966790386303,602.714875319908,66.0431494059489,6687.17495622306,1192.39560311832,96.1243655517184,74.7253267154559,-3.21846092569417,71.3653471349776,522.949642839103,69.4354688171497,5,
E12,1,0,1,0,91,3428.08111371051,422.246911282009,611.692538753971,77.2753778608599,5276.14257275927,2639.22236090826,174.742608287832,100.687425208808,-2.66747798958977,92.6196401713154,546.178743551066,125.625923022038,6,
E12,0,1,1,0,1,317.965057373047,0,1472.63439941406,0,4266.75927734375,0,85.5369567871094,0,-24.0816535949707,0,467.00048828125,0,7,
E12,1,1,1,0,9,2999.69344075521,213.550807925108,1735.82165527344,186.700246490346,4501.68150499132,2473.66219534234,217.267339070638,105.645248026951,6.84922557406955,43.1662029258202,730.539001464844,130.466317188379,8,
E12,0,0,0,1,57,280.081507632607,44.2500938556343,586.670419257984,56.5784763316736,795.457585920367,85.8489367356615,202.754765895898,69.5656343402641,-623.077979372259,150.571534621721,6487.44213224712,1624.78348646226,9,
E12,0,1,0,1,18,328.968147277832,57.8966328651185,1852.15502251519,178.928109422281,877.903462727865,149.1353188934,230.183275010851,57.1105896127801,-345.233287387424,142.992765665541,3840.92040337457,1485.73630026913,10,
E12,1,1,0,1,2,2973.724609375,193.087452840599,1737.39068603516,44.346350246917,1691.34564208984,124.082825201699,353.532531738281,58.0692454365387,-99.5505294799805,50.5872991253085,1616.10537719727,905.169660727313,11,
