Target value of 0 = negative
Target value of 1 = positive
Target value of u = unclassified(Advanced Classification Method)

Well,Target 1,Target 2,Target 3,Target 4,Target 5,Count,Ch1 Mean,Ch1 StdDev,Ch2 Mean,Ch2 StdDev,Ch3 Mean,Ch3 StdDev,Ch4 Mean,Ch4 StdDev,Ch5 Mean,Ch5 StdDev,Ch6 Mean,Ch6 StdDev,Cluster ID
A02,0,0,0,1,0,5,745.370092773437,60.3068489226776,755.794641113281,93.6873992086366,375.937585449219,75.7981821333378,175.071548461914,22.1780372373207,2157.33425292969,578.366205959183,681.317932128906,126.430406902281,6,
A02,0,0,1,1,0,3,611.764872233073,97.0716174289778,505.410176595052,75.3106837366333,1094.5458984375,180.855371969807,175.0040918986,47.9951951550979,2882.11279296875,183.350650928612,612.344909667969,69.2812210814442,7,
A02,0,0,0,0,1,6,617.038401285807,99.8206136671661,691.278635660807,85.6126838330922,291.321927388509,56.7367605019225,181.528633117676,38.4560351450348,86.0640862782796,16.3676410283108,2729.89056396484,1022.35286170889,8,
A02,1,0,0,0,1,2,4391.77526855469,418.644675930092,659.146087646484,24.5277233140355,244.981422424316,3.69687069333329,140.533550262451,24.6921405303,-55.57790184021,111.007707517552,2816.16101074219,563.068819118563,9,
A02,0,0,0,1,1,1,800.849609375,0,813.48974609375,0,248.164398193359,0,132.025939941406,0,2340.72924804688,0,1508.20483398438,0,10,
A02,1,1,0,1,1,1,4466.4033203125,0,1657.9580078125,0,459.774993896484,0,90.8984680175781,0,2145.78637695313,0,985.28271484375,0,11,
A02,1,1,1,1,1,7,4799.46163504464,681.668237124862,2036.76820591518,126.023548028356,818.74747140067,168.766597194324,162.461423601423,43.6962622469017,2338.62245396205,204.534531426334,2010.6499546596,440.165252529644,12,
A03,0,0,0,0,0,2237,528.677320675601,50.4237311983206,706.357100451371,59.861000534174,287.827612183272,34.9110249152353,150.368966714367,35.8620001459936,348.212997491092,71.3364311917269,347.945942441747,50.2135653466593,1,
A03,0,1,0,0,0,1,558.908325195313,0,1688.69970703125,0,293.717834472656,0,171.312545776367,0,448.908294677734,0,329.8779296875,0,2,
A03,1,1,1,1,1,1,4763.966796875,0,1855.28369140625,0,766.152282714844,0,130.916915893555,0,1704.98376464844,0,1721.947265625,0,3,
A04,0,0,0,0,0,10083,346.562027159137,56.2509893936457,633.039612987715,83.3894574016958,831.734204551926,133.346158563414,112.145349411243,46.706948033034,266.837206758701,69.3952555691272,338.840177115876,55.7737627238535,1,
A04,1,0,0,0,0,9,2567.69694010417,359.342409474141,607.302310519748,66.6254868016084,908.937337239583,241.274613808718,98.3990283542209,38.6980463927602,394.518703884549,208.52183703158,340.017210218641,69.7176530723772,2,
A04,0,1,0,0,0,61,343.561895151607,47.0855129158971,1664.29662885822,189.256895605904,787.466363625448,89.7834485814673,107.855851204669,49.5120380683482,246.966355620838,49.4685305729124,328.895057553151,47.6987676526581,3,
A04,0,0,1,0,0,11,359.888685746626,64.1673960738323,641.675237482244,120.565322845057,5195.78431285511,1468.76174585234,64.2866839495572,65.9664642315894,257.678599964489,58.0585310383422,329.756269975142,52.3348816757248,4,
A04,1,0,1,0,0,1,2962.68359375,0,567.242553710938,0,5149.80859375,0,-34.0253028869629,0,293.465515136719,0,294.978851318359,0,5,
A04,1,1,1,0,0,1,2664.27124023438,0,2017.62707519531,0,3674.21044921875,0,177.513488769531,0,431.751678466797,0,204.709518432617,0,6,
A04,0,0,0,1,0,8,360.554542541504,30.1927259788377,570.565494537354,119.91358300772,783.391815185547,97.2272771047626,113.69749546051,49.0765579780551,2009.11853027344,478.845097837859,526.865013122559,79.6609485856391,7,
A04,1,0,0,1,0,8,2958.05474853516,507.755401975424,604.511180877686,108.524092318007,820.374328613281,123.516165726712,98.1446566581726,31.4054552897434,2429.28332519531,490.042021774308,575.078426361084,53.2943652624555,8,
A04,1,1,0,1,0,3,2383.66878255208,543.289393923335,1727.19596354167,479.308541893306,996.442586263021,35.2363691047085,80.2042509714762,59.6060973291017,1349.56805419922,1098.37849273487,500.43706258138,164.365832004569,9,
A04,1,0,1,1,0,8,2775.86492919922,532.802656000111,641.108417510986,113.697759702084,4084.12699890137,1912.81194675901,113.932594299316,94.7134032254851,1883.72393798828,637.395325382775,455.10466003418,371.089166224927,10,
A04,0,0,0,0,1,21,330.009799049014,53.3706520506293,623.064162481399,68.5561141406748,783.80896577381,137.040997254925,82.9143505550566,52.0517629180117,87.118908064706,110.662964301904,2175.88543119885,602.956048641877,11,
